tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
2091.00;40668087#3_0;100.10;7.69;1815.00;0.00;49217119#2_0;0.20;0.00;tripinfo_363 emissions_363 fcd_363;276.00;363;0;1421.65;0.96;0.00;105.68;DEFAULT_VEHTYPE;;5;63.00;508614.218307;16454.180196;86.687466;214.015223;9.530757;0;218.637785
2104.00;567060339#2_0;0.20;7.82;1921.00;1.00;337277981#0_0;0.20;0.00;tripinfo_384 emissions_384 fcd_384;183.00;384;0;737.32;0.95;0.00;90.80;DEFAULT_VEHTYPE;;3;65.00;361979.254633;13901.313137;71.692678;155.303363;7.241765;0;155.605045
2107.00;337277957#6_0;116.59;6.62;1785.00;0.00;42143920#0_0;5.10;0.00;tripinfo_357 emissions_357 fcd_357;322.00;357;0;1462.16;0.84;0.00;117.31;DEFAULT_VEHTYPE;;5;74.00;527148.465875;18367.843069;95.749096;221.475360;9.720389;0;226.606389
2127.00;337277970#1_0;79.16;5.36;1935.00;0.00;45429543#6_0;0.20;0.00;tripinfo_387 emissions_387 fcd_387;192.00;387;0;648.93;0.76;0.00;87.48;DEFAULT_VEHTYPE;;3;69.00;350609.131559;15446.459322;78.440452;151.885351;7.214868;0;150.718710
2139.00;542429228_0;102.32;4.55;1850.00;0.00;49217119#2_0;0.20;0.00;tripinfo_370 emissions_370 fcd_370;289.00;370;0;1099.19;0.97;0.00;154.93;DEFAULT_VEHTYPE;;5;124.00;562292.052539;23239.195141;118.876858;242.762063;11.568678;0;241.715050
2142.00;49217116#2_0;17.96;6.35;1835.00;0.00;49217108#1_0;0.10;0.00;tripinfo_367 emissions_367 fcd_367;307.00;367;0;1054.98;0.92;0.00;181.33;DEFAULT_VEHTYPE;;6;148.00;639941.668158;27719.469485;141.119061;278.821600;13.563197;0;275.095129
2146.00;337277973#2_1;0.20;7.88;1945.00;0.00;42143918#5_0;5.10;0.00;tripinfo_389 emissions_389 fcd_389;201.00;389;0;997.79;0.98;0.00;87.46;DEFAULT_VEHTYPE;;2;65.00;419980.041835;15195.748520;78.917390;178.220034;8.152220;0;180.537627
2150.00;554582106#7_0;20.54;8.07;1990.00;0.00;42143918#0_0;5.10;0.00;tripinfo_398 emissions_398 fcd_398;160.00;398;0;978.47;1.09;0.00;68.62;DEFAULT_VEHTYPE;;2;45.00;340660.012697;10538.205968;55.958536;145.027405;6.743610;0;146.438484
2153.00;542429228_0;102.32;4.00;2110.00;0.00;542428845#1_0;0.20;0.00;tripinfo_422 emissions_422 fcd_422;43.00;422;0;221.49;0.90;0.00;6.00;DEFAULT_VEHTYPE;;0;0.00;60206.333330;1832.164013;9.721992;25.080506;1.057307;0;25.880860
2163.00;351440624#6_0;94.39;5.37;1965.00;0.00;567060342#0_0;5.10;0.00;tripinfo_393 emissions_393 fcd_393;198.00;393;0;721.35;1.10;0.00;121.04;DEFAULT_VEHTYPE;;3;99.00;414681.294976;17903.143076;91.189918;180.725727;8.832721;0;178.261161
2168.00;351440624#7_0;57.36;12.17;1795.00;0.00;42141326#15_0;5.10;0.00;tripinfo_359 emissions_359 fcd_359;373.00;359;0;1349.19;1.13;0.00;243.14;DEFAULT_VEHTYPE;;7;203.00;843649.415277;35391.833615;180.893431;367.956964;18.108739;0;362.662842
2173.00;337277981#2_0;15.40;7.61;2010.00;0.00;42143920#0_0;5.10;0.00;tripinfo_402 emissions_402 fcd_402;163.00;402;0;650.03;0.96;0.00;85.85;DEFAULT_VEHTYPE;;2;65.00;331282.685076;13021.081700;66.980297;142.382716;6.697877;0;142.409593
2174.00;492443337#0_0;0.20;8.41;2045.00;0.00;492471410#0_0;5.10;0.00;tripinfo_409 emissions_409 fcd_409;129.00;409;0;880.00;1.16;0.00;39.47;DEFAULT_VEHTYPE;;2;21.00;250806.823376;6017.341720;33.190859;102.696402;4.297623;0;107.813072
2176.00;492471759#7_0;173.79;6.90;2055.00;0.00;49217119#1_0;5.10;0.00;tripinfo_411 emissions_411 fcd_411;121.00;411;0;763.91;0.94;0.00;36.10;DEFAULT_VEHTYPE;;2;20.00;227981.433093;5999.383857;32.576986;93.909819;3.973872;0;98.001573
2185.00;42201285#1_0;31.78;8.42;2065.00;0.00;337277951#5_0;4.12;0.00;tripinfo_413 emissions_413 fcd_413;120.00;413;0;686.68;1.04;0.00;45.64;DEFAULT_VEHTYPE;;3;26.00;251790.943323;7198.906567;38.601750;104.844105;4.554367;0;108.236715
2197.00;492443336#0_0;102.83;6.78;1855.00;0.00;42141326#16_0;5.10;0.00;tripinfo_371 emissions_371 fcd_371;342.00;371;0;1326.43;0.87;0.00;174.75;DEFAULT_VEHTYPE;;4;141.00;683576.485475;28924.039785;147.568665;295.826813;14.135062;0;293.852584
2218.00;42141326#14_0;100.91;9.70;2025.00;0.00;42143918#4_0;5.10;0.00;tripinfo_405 emissions_405 fcd_405;193.00;405;0;754.16;0.98;0.00;118.87;DEFAULT_VEHTYPE;;3;98.00;443327.273420;17915.308947;91.942486;192.633729;9.384851;0;190.574415
2219.00;42143912#2_0;47.04;8.20;2050.00;0.00;492471759#4_0;5.10;0.00;tripinfo_410 emissions_410 fcd_410;169.00;410;0;620.24;1.07;0.00;106.00;DEFAULT_VEHTYPE;;4;80.00;372022.802028;14647.979475;75.383838;161.142177;7.761032;0;159.922370
2220.00;49217102_0;98.88;8.28;1930.00;0.00;337277984#1_0;5.10;0.00;tripinfo_386 emissions_386 fcd_386;290.00;386;0;1013.55;1.02;0.00;172.70;DEFAULT_VEHTYPE;;5;136.00;604475.122780;25637.668677;130.806120;262.739920;12.694632;0;259.848635
2220.00;337277957#0_0;98.10;7.24;2040.00;0.00;492471414_0;5.10;0.00;tripinfo_408 emissions_408 fcd_408;180.00;408;0;526.38;0.98;0.00;115.14;DEFAULT_VEHTYPE;;3;88.00;368064.868241;16569.980137;84.020308;161.302276;7.915666;0;158.222343
2221.00;49217116#0_0;97.13;7.82;1900.00;0.00;492471412#0_0;5.10;0.00;tripinfo_380 emissions_380 fcd_380;321.00;380;0;1191.67;0.97;0.00;185.09;DEFAULT_VEHTYPE;;6;149.00;671276.298231;28103.139081;143.565229;290.359432;13.910319;0;288.564771
2228.00;42141326#14_0;100.91;5.48;2115.00;0.00;42143912#0_0;5.10;0.00;tripinfo_423 emissions_423 fcd_423;113.00;423;0;470.03;1.09;0.00;66.94;DEFAULT_VEHTYPE;;2;51.00;246874.003357;9762.005122;50.215724;106.994178;5.163118;0;106.124362
2250.00;45429543#4_0;75.60;8.61;2170.00;0.00;337277981#4_0;0.20;0.00;tripinfo_434 emissions_434 fcd_434;80.00;434;0;705.36;1.13;0.00;9.90;DEFAULT_VEHTYPE;;1;1.00;166603.977631;2939.301615;17.204969;65.842806;2.530846;0;71.616836
2251.00;42201285#2_0;97.71;7.49;1975.00;0.00;554582106#5_0;0.21;0.00;tripinfo_395 emissions_395 fcd_395;276.00;395;0;1026.79;0.97;0.00;170.39;DEFAULT_VEHTYPE;;5;135.00;609738.263240;25020.424689;128.171383;265.423574;12.921109;0;262.110267
2256.00;337277951#5_1;4.12;8.05;2125.00;0.00;553352498#1_0;5.10;0.00;tripinfo_425 emissions_425 fcd_425;131.00;425;0;840.53;1.11;0.00;39.42;DEFAULT_VEHTYPE;;1;25.00;250604.425928;7233.060358;38.710421;103.621681;4.435378;0;107.726887
2259.00;42141326#9_0;28.94;12.12;2165.00;0.00;42141326#10_0;5.10;0.00;tripinfo_433 emissions_433 fcd_433;94.00;433;0;427.67;1.18;0.00;53.49;DEFAULT_VEHTYPE;;2;39.00;221379.062366;7693.045976;40.241900;96.329326;4.684416;0;95.163792
2263.00;492471759#5_0;37.25;6.89;2205.00;0.00;337277951#0_0;0.20;0.00;tripinfo_441 emissions_441 fcd_441;58.00;441;0;416.78;0.94;0.00;6.79;DEFAULT_VEHTYPE;;0;0.00;108382.197720;2353.341083;13.187319;43.415739;1.674170;0;46.589757
2264.00;337277981#3_0;16.64;7.63;2090.00;0.00;49217116#2_0;5.10;0.00;tripinfo_418 emissions_418 fcd_418;174.00;418;0;729.07;1.06;0.00;94.99;DEFAULT_VEHTYPE;;3;74.00;377146.495575;14588.628808;75.240155;163.584726;7.876010;0;162.124652
2267.00;492471759#3_0;93.66;8.08;2162.00;2.00;337277957#1_0;0.20;0.00;tripinfo_432 emissions_432 fcd_432;105.00;432;0;643.18;0.98;0.00;24.40;DEFAULT_VEHTYPE;;1;10.00;185278.299493;4791.150010;26.049395;75.386206;3.031418;0;79.645122
2271.00;42143920#1_0;72.46;7.31;2060.00;0.00;567060342#0_0;5.10;0.00;tripinfo_412 emissions_412 fcd_412;211.00;412;0;736.93;0.98;0.00;125.28;DEFAULT_VEHTYPE;;4;99.00;437650.924851;18670.187858;95.180751;189.659519;9.113532;0;188.135331
2281.00;567060339#1_0;43.77;7.25;1875.00;0.00;42141326#15_0;5.10;0.00;tripinfo_375 emissions_375 fcd_375;406.00;375;0;1495.67;0.97;0.00;234.52;DEFAULT_VEHTYPE;;7;192.00;847029.147309;35814.223164;182.778097;367.112565;17.685015;0;364.116606
2281.00;492443336#0_0;102.83;7.47;2100.00;0.00;42141326#2_0;5.10;0.00;tripinfo_420 emissions_420 fcd_420;181.00;420;0;896.28;0.99;0.00;81.75;DEFAULT_VEHTYPE;;3;61.00;358914.442141;12474.622586;65.104983;151.428595;6.840007;0;154.287003
2298.00;42143918#12_0;103.20;11.82;2140.00;0.00;492471410#0_0;5.10;0.00;tripinfo_428 emissions_428 fcd_428;158.00;428;0;1221.23;1.07;0.00;35.75;DEFAULT_VEHTYPE;;2;17.00;327068.373800;6797.964039;38.480634;131.463624;5.277956;0;140.594880
2302.00;42143912#1_0;39.80;8.73;1970.00;0.00;45429543#5_0;5.10;0.00;tripinfo_394 emissions_394 fcd_394;332.00;394;0;1152.15;1.19;0.00;221.99;DEFAULT_VEHTYPE;;7;175.00;736188.915467;30833.679071;157.613820;321.160856;15.765954;0;316.468361
2302.00;42143918#4_0;41.27;10.54;2080.00;0.00;45429543#1_0;5.10;0.00;tripinfo_416 emissions_416 fcd_416;222.00;416;0;677.90;0.96;0.00;150.40;DEFAULT_VEHTYPE;;5;115.00;479794.458580;20445.899795;104.310237;209.910772;10.315328;0;206.251293
2310.00;542428845#1_0;0.20;7.95;2105.00;0.00;49217116#2_0;5.10;0.00;tripinfo_421 emissions_421 fcd_421;205.00;421;0;846.23;1.05;0.00;112.36;DEFAULT_VEHTYPE;;4;82.00;438114.032892;16935.993420;87.324305;189.130191;9.001894;0;188.333088
2312.00;42143918#2_0;54.26;11.97;2150.00;0.00;553352498#1_0;5.10;0.00;tripinfo_430 emissions_430 fcd_430;162.00;430;0;730.52;1.15;0.00;93.95;DEFAULT_VEHTYPE;;3;68.00;367686.659388;13442.839319;69.825623;158.915546;7.648890;0;158.057552
2314.00;42143918#5_1;51.02;8.73;2195.00;0.00;337277981#3_0;5.10;0.00;tripinfo_439 emissions_439 fcd_439;119.00;439;0;649.19;0.82;0.00;30.63;DEFAULT_VEHTYPE;;1;15.00;204671.081687;5982.635072;31.921356;84.214800;3.482130;0;87.981828
2323.00;42143918#0_0;102.82;10.77;1890.00;0.00;45429543#4_0;5.10;0.00;tripinfo_378 emissions_378 fcd_378;433.00;378;0;1420.80;0.99;0.00;275.41;DEFAULT_VEHTYPE;;8;224.00;921666.988755;40517.721917;206.028402;404.104930;19.982259;0;396.201753
2324.00;42143918#13_0;198.42;9.92;2215.00;0.00;337277984#1_0;5.10;0.00;tripinfo_443 emissions_443 fcd_443;109.00;443;0;1026.07;1.01;0.00;9.63;DEFAULT_VEHTYPE;;0;0.00;215121.725783;3299.384536;19.939348;83.592873;3.079802;0;92.472691
2360.00;42143918#13_0;198.42;10.79;2075.00;0.00;553352498#2_0;5.10;0.00;tripinfo_415 emissions_415 fcd_415;285.00;415;0;1534.76;0.98;0.00;134.99;DEFAULT_VEHTYPE;;4;110.00;600417.826289;21579.758744;112.200319;254.211679;11.732530;0;258.102634
2369.00;567060339#1_0;43.77;7.26;2095.00;0.00;42143918#6_0;5.10;0.00;tripinfo_419 emissions_419 fcd_419;274.00;419;0;1285.41;0.99;0.00;128.23;DEFAULT_VEHTYPE;;5;96.00;544834.244488;19332.426112;100.664788;231.572301;10.624975;0;234.208537
2400.00;554582106#2_0;55.58;8.51;2155.00;0.00;49222369#1_0;5.10;0.00;tripinfo_431 emissions_431 fcd_431;245.00;431;0;1104.20;1.13;0.00;97.83;DEFAULT_VEHTYPE;;2;76.00;452089.355137;17496.505927;90.091538;191.984711;8.745161;0;194.341506
2400.00;49217108#1_0;0.10;7.74;2260.00;0.00;40668087#5_0;5.10;0.00;tripinfo_452 emissions_452 fcd_452;140.00;452;0;624.72;0.93;0.00;58.75;DEFAULT_VEHTYPE;;3;37.00;241300.467671;7823.749689;41.193115;101.577424;4.480324;0;103.727779
2405.00;49217116#2_0;17.96;10.00;2145.00;0.00;337277973#0_0;1.31;0.00;tripinfo_429 emissions_429 fcd_429;260.00;429;0;922.35;1.21;0.00;181.47;DEFAULT_VEHTYPE;;5;151.00;622254.718940;25898.737056;132.533784;272.321321;13.543345;0;267.490614
2405.00;49217116#0_0;97.13;7.66;2290.00;0.00;49217110#3_0;0.20;0.00;tripinfo_458 emissions_458 fcd_458;115.00;458;0;655.48;1.02;0.00;43.93;DEFAULT_VEHTYPE;;1;31.00;230136.596567;7740.548431;40.567144;96.662793;4.327269;0;98.928983
2415.00;42143918#8_0;114.80;8.25;2350.00;0.00;492471759#6_0;5.10;0.00;tripinfo_470 emissions_470 fcd_470;65.00;470;0;443.65;0.82;0.00;11.92;DEFAULT_VEHTYPE;;1;3.00;112437.944107;2469.168567;13.837254;46.107213;1.898582;0;48.332957
2421.00;42143918#10_0;7.92;9.83;2225.00;0.00;49217116#0_0;5.10;0.00;tripinfo_445 emissions_445 fcd_445;196.00;445;0;991.15;0.95;0.00;98.77;DEFAULT_VEHTYPE;;2;78.00;400065.880212;15046.864096;77.786396;169.586958;7.843948;0;171.977530
2435.00;337277970#0_0;0.20;7.41;2320.00;0.00;492468486_0;5.10;0.00;tripinfo_464 emissions_464 fcd_464;115.00;464;0;507.02;1.00;0.00;53.69;DEFAULT_VEHTYPE;;2;37.00;214414.155136;7651.334383;39.802825;91.161117;4.153837;0;92.170522
2440.00;492471412#0_0;27.70;9.41;2355.00;0.00;492471759#3_0;5.10;0.00;tripinfo_471 emissions_471 fcd_471;85.00;471;0;451.84;1.13;0.00;38.80;DEFAULT_VEHTYPE;;2;26.00;185422.652846;5594.336360;29.810262;79.101244;3.653133;0;79.706949
2441.00;492471412#1_0;9.43;7.42;2325.00;0.00;42141326#10_0;5.10;0.00;tripinfo_465 emissions_465 fcd_465;116.00;465;0;410.66;0.95;0.00;63.49;DEFAULT_VEHTYPE;;3;45.00;214281.320443;8613.513802;44.193001;92.495893;4.366602;0;92.113919
2443.00;42141326#10_0;28.82;10.15;2250.00;0.00;604749601#0_0;5.10;0.00;tripinfo_450 emissions_450 fcd_450;193.00;450;0;778.26;1.02;0.00;103.55;DEFAULT_VEHTYPE;;2;88.00;394541.137466;16664.982405;85.045557;170.478598;8.161690;0;169.603453
2444.00;49217119#2_0;0.20;7.93;2255.00;0.00;567060342#0_0;5.10;0.00;tripinfo_451 emissions_451 fcd_451;189.00;451;0;838.10;1.01;0.00;93.23;DEFAULT_VEHTYPE;;3;71.00;379112.346986;14079.202185;72.910971;162.075118;7.541794;0;162.969782
2445.00;542428845#0_0;99.31;7.20;2230.00;0.00;40668087#1_0;5.10;0.00;tripinfo_446 emissions_446 fcd_446;215.00;446;0;671.52;1.00;0.00;134.62;DEFAULT_VEHTYPE;;5;108.00;427345.215891;19238.936762;97.561405;187.326462;9.220105;0;183.705527
2456.00;337277957#6_0;116.59;6.12;2180.00;0.00;337277984#3_0;5.10;0.00;tripinfo_436 emissions_436 fcd_436;276.00;436;0;1140.15;0.87;0.00;119.15;DEFAULT_VEHTYPE;;4;87.00;459787.283024;17913.460617;92.161031;195.619639;8.903063;0;197.650702
2461.00;337277957#3_0;107.35;6.37;2425.00;0.00;351440624#4_0;0.20;0.00;tripinfo_485 emissions_485 fcd_485;36.00;485;0;221.74;0.86;0.00;7.76;DEFAULT_VEHTYPE;;1;4.00;75270.216744;2129.538767;11.440070;31.564991;1.380791;0;32.356152
2482.00;49217108#3_0;11.69;7.76;2245.00;0.00;49217104#1_0;5.10;0.00;tripinfo_449 emissions_449 fcd_449;237.00;449;0;930.11;0.96;0.00;124.52;DEFAULT_VEHTYPE;;4;87.00;458009.916945;17738.063380;91.443003;198.218850;9.450408;0;196.885720
2483.00;42143912#1_0;39.80;7.26;2235.00;0.00;351440624#0_0;5.10;0.00;tripinfo_447 emissions_447 fcd_447;248.00;447;0;1360.21;0.90;0.00;103.76;DEFAULT_VEHTYPE;;2;83.00;489712.544069;17722.857500;92.030426;206.749538;9.421313;0;210.513858
2484.00;492471759#4_0;55.41;8.91;2280.00;0.00;42141326#0_0;5.10;0.00;tripinfo_456 emissions_456 fcd_456;204.00;456;0;1135.53;1.16;0.00;110.34;DEFAULT_VEHTYPE;;5;78.00;450775.737865;14225.668974;75.323319;190.990533;8.894288;0;193.773957
2490.00;554582106#2_0;55.58;8.76;2305.00;0.00;49217110#2_0;5.10;0.00;tripinfo_461 emissions_461 fcd_461;185.00;461;0;646.81;1.11;0.00;102.11;DEFAULT_VEHTYPE;;3;81.00;379815.065548;16138.954729;82.306138;164.509252;7.880062;0;163.273101
2492.00;492471759#2_0;68.11;8.50;2175.00;0.00;49217104#0_0;5.10;0.00;tripinfo_435 emissions_435 fcd_435;317.00;435;0;1094.48;1.16;0.00;207.08;DEFAULT_VEHTYPE;;7;166.00;702677.339879;29057.105328;148.709187;305.409092;14.841788;0;302.062586
2497.00;492443337#3_0;247.77;7.13;2295.00;0.00;49217121_0;5.10;0.00;tripinfo_459 emissions_459 fcd_459;202.00;459;0;1013.19;0.96;0.00;68.22;DEFAULT_VEHTYPE;;2;46.00;352956.717342;12223.005388;63.766890;147.836790;6.477971;0;151.726235
2498.00;337277981#1_1;45.91;7.78;2365.00;0.00;567060339#1_0;5.10;0.00;tripinfo_473 emissions_473 fcd_473;133.00;473;0;633.49;1.02;0.00;58.77;DEFAULT_VEHTYPE;;3;40.00;272446.473876;9222.115343;48.315804;115.778977;5.282130;0;117.116533
2499.00;492471412#0_0;27.70;9.41;2265.00;0.00;49222369#0_0;5.10;0.00;tripinfo_453 emissions_453 fcd_453;234.00;453;0;1035.73;1.18;0.00;100.06;DEFAULT_VEHTYPE;;2;78.00;448807.793365;17574.637012;90.394954;191.289217;8.819734;0;192.930832
2513.00;492471759#4_0;55.41;7.50;2386.00;6.00;567060339#2_0;0.20;0.00;tripinfo_476 emissions_476 fcd_476;127.00;476;0;716.56;0.97;0.00;43.51;DEFAULT_VEHTYPE;;3;23.00;238995.336990;6589.497904;35.508040;98.781209;4.180153;0;102.736291
2515.00;554582106#4_0;50.77;8.00;2420.00;0.00;49217102_0;5.10;0.00;tripinfo_484 emissions_484 fcd_484;95.00;484;0;697.12;1.08;0.00;25.98;DEFAULT_VEHTYPE;;1;15.00;191140.997208;4319.775455;24.085333;77.611806;3.220017;0;82.164710
2517.00;45429543#5_0;21.13;7.66;2390.00;0.00;337277951#1_0;5.10;0.00;tripinfo_478 emissions_478 fcd_478;127.00;478;0;623.40;0.98;0.00;56.52;DEFAULT_VEHTYPE;;1;45.00;261683.257300;9626.730987;49.912634;111.752577;5.197358;0;112.490246
2524.00;554582106#9_0;0.20;10.01;2440.00;0.00;337277981#3_0;5.10;0.00;tripinfo_488 emissions_488 fcd_488;84.00;488;0;768.59;1.20;0.00;13.54;DEFAULT_VEHTYPE;;0;0.00;195414.385247;3309.069458;19.614241;79.430446;3.291420;0;84.000732
2526.00;42141326#12_0;100.79;7.87;2310.00;0.00;49217116#1_0;5.10;0.00;tripinfo_462 emissions_462 fcd_462;216.00;462;0;995.69;0.86;0.00;97.39;DEFAULT_VEHTYPE;;4;71.00;429044.883631;15653.751860;81.211931;182.401208;8.356333;0;184.434401
2527.00;542428844#1_0;40.23;9.28;2300.00;0.00;49217119#0_0;0.20;0.00;tripinfo_460 emissions_460 fcd_460;227.00;460;0;972.07;1.17;0.00;134.02;DEFAULT_VEHTYPE;;4;99.00;488802.767919;18389.903840;95.162136;210.949071;10.112886;0;210.122286
2534.00;554582106#3_0;94.14;9.15;2340.00;0.00;45429543#2_0;5.10;0.00;tripinfo_468 emissions_468 fcd_468;194.00;468;0;642.15;1.11;0.00;117.53;DEFAULT_VEHTYPE;;4;92.00;366127.511871;15166.253309;77.573593;158.614188;7.606229;0;157.388814
2539.00;49217109#1_0;0.20;5.13;2220.00;0.00;42141326#4_0;5.10;0.00;tripinfo_444 emissions_444 fcd_444;319.00;444;0;1094.62;0.93;0.00;192.24;DEFAULT_VEHTYPE;;6;155.00;632988.123634;27461.673294;139.811172;276.738484;13.565530;0;272.105782
2539.00;542429228_0;102.32;4.50;2370.00;0.00;567060339#2_0;0.20;0.00;tripinfo_474 emissions_474 fcd_474;169.00;474;0;547.74;0.82;0.00;79.87;DEFAULT_VEHTYPE;;3;60.00;291934.028167;13092.744897;66.377815;127.019727;6.099731;0;125.495710
2548.00;49217117_0;109.03;6.59;2525.00;0.00;49217119#1_0;5.10;0.00;tripinfo_505 emissions_505 fcd_505;23.00;505;0;146.75;0.93;0.00;3.57;DEFAULT_VEHTYPE;;0;0.00;44820.167169;1130.464283;6.183891;18.696504;0.796755;0;19.266607
2557.00;42143918#3_1;26.32;11.13;2455.00;0.00;337277981#2_0;5.10;0.00;tripinfo_491 emissions_491 fcd_491;102.00;491;0;558.29;1.12;0.00;43.68;DEFAULT_VEHTYPE;;1;31.00;231074.235816;7501.145125;39.534028;98.063821;4.490334;0;99.331585
2576.00;554582106#0_0;0.20;4.29;2415.00;0.00;337277951#3_0;0.92;0.00;tripinfo_483 emissions_483 fcd_483;161.00;483;0;702.01;0.95;0.00;71.65;DEFAULT_VEHTYPE;;2;49.00;290530.288729;10930.219735;56.483824;123.513953;5.649140;0;124.891139
2581.00;554582106#8_0;0.20;7.94;2405.00;0.00;492471759#6_0;5.10;0.00;tripinfo_481 emissions_481 fcd_481;176.00;481;0;647.14;0.96;0.00;100.37;DEFAULT_VEHTYPE;;4;78.00;356958.667502;14452.554206;74.135864;155.218000;7.497663;0;153.446947
2600.00;337277973#2_1;0.20;6.83;2360.00;0.00;42141326#2_0;5.10;0.00;tripinfo_472 emissions_472 fcd_472;240.00;472;0;1075.44;0.90;0.00;113.10;DEFAULT_VEHTYPE;;3;85.00;465002.524906;17466.842243;90.304527;198.220043;9.151743;0;199.891878
2603.00;42143918#0_0;102.82;10.16;2480.00;0.00;42143920#0_0;5.10;0.00;tripinfo_496 emissions_496 fcd_496;123.00;496;0;574.49;1.02;0.00;59.88;DEFAULT_VEHTYPE;;2;43.00;252484.410007;9054.298008;47.107386;108.140478;5.057948;0;108.535651
2616.00;554582106#2_0;55.58;6.85;2275.00;0.00;42143920#1_0;5.10;0.00;tripinfo_455 emissions_455 fcd_455;341.00;455;0;1199.70;0.89;0.00;183.19;DEFAULT_VEHTYPE;;5;136.00;670951.483338;28028.276733;143.201438;290.496316;13.858702;0;288.425098
2619.00;42143912#4_0;0.20;7.99;2510.00;0.00;42141326#6_0;0.46;0.00;tripinfo_502 emissions_502 fcd_502;109.00;502;0;401.25;1.01;0.00;70.97;DEFAULT_VEHTYPE;;3;53.00;244759.553316;9574.225914;49.313490;105.878603;5.105111;0;105.215362
2626.00;49217109#0_0;0.20;5.57;2400.00;0.00;49217119#2_0;0.20;0.00;tripinfo_480 emissions_480 fcd_480;226.00;480;0;1087.77;1.03;0.00;107.45;DEFAULT_VEHTYPE;;4;84.00;466116.517394;16879.924973;87.665292;197.771077;9.085215;0;200.370386
2629.00;554582106#3_0;94.14;6.98;2190.00;0.00;351440624#7_0;5.10;0.00;tripinfo_438 emissions_438 fcd_438;439.00;438;0;1518.99;0.87;0.00;238.87;DEFAULT_VEHTYPE;;7;192.00;844723.168697;36604.641671;186.308437;367.370554;17.743416;0;363.125861
2630.00;337277977#1_0;126.81;6.99;2330.00;0.00;337277984#4_0;5.10;0.00;tripinfo_466 emissions_466 fcd_466;300.00;466;0;892.23;0.98;0.00;205.64;DEFAULT_VEHTYPE;;6;166.00;625056.732457;28236.189809;143.179642;274.841654;13.686935;0;268.696820
2637.00;337277970#2_1;0.20;9.31;2476.00;1.00;42143918#0_0;5.10;0.00;tripinfo_495 emissions_495 fcd_495;161.00;495;0;736.81;1.14;0.00;90.29;DEFAULT_VEHTYPE;;2;71.00;350095.642104;13326.872191;68.866353;151.112517;7.262262;0;150.496186
2641.00;567060339#2_0;0.20;6.74;2335.00;0.00;45429543#3_0;5.10;0.00;tripinfo_467 emissions_467 fcd_467;306.00;467;0;955.89;0.94;0.00;186.13;DEFAULT_VEHTYPE;;6;151.00;606955.809310;27087.899390;137.488086;265.923195;13.068770;0;260.915676
2653.00;337277951#2_1;15.50;6.46;2530.00;0.00;49217108#3_0;5.10;0.00;tripinfo_506 emissions_506 fcd_506;123.00;506;0;370.83;0.81;0.00;66.25;DEFAULT_VEHTYPE;;2;54.00;234306.514151;10371.629215;52.650644;101.659801;4.858968;0;100.722914
2666.00;337277981#3_1;16.64;7.13;2470.00;0.00;492471410#0_0;5.10;0.00;tripinfo_494 emissions_494 fcd_494;196.00;494;0;836.70;1.00;0.00;93.00;DEFAULT_VEHTYPE;;2;76.00;393736.538084;15543.564220;79.915869;169.410047;7.977135;0;169.256864
2668.00;554582106#1_0;37.29;7.51;2476.00;26.00;337277970#2_0;0.20;0.00;tripinfo_490 emissions_490 fcd_490;192.00;490;0;794.82;0.99;0.00;94.84;DEFAULT_VEHTYPE;;4;68.00;382079.073495;14663.206759;75.634438;163.868459;7.661925;0;164.245393
2668.00;49217108#1_0;0.10;8.62;2542.00;2.00;337277981#0_0;0.20;0.00;tripinfo_508 emissions_508 fcd_508;126.00;508;0;621.27;1.08;0.00;55.35;DEFAULT_VEHTYPE;;2;38.00;259451.026283;8917.257583;46.616708;110.075941;5.002900;0;111.530340
2669.00;337277977#1_0;126.81;7.87;2570.00;0.00;337277981#4_0;0.20;0.00;tripinfo_514 emissions_514 fcd_514;99.00;514;0;562.53;0.96;0.00;27.44;DEFAULT_VEHTYPE;;2;5.00;161350.648541;4309.396059;23.319743;66.390636;2.729554;0;69.359366
2683.00;42143918#0_0;102.82;9.79;2435.00;0.00;42141326#11_0;5.10;0.00;tripinfo_487 emissions_487 fcd_487;248.00;487;0;752.67;0.95;0.00;172.07;DEFAULT_VEHTYPE;;5;144.00;563122.445842;25345.320406;128.590789;248.016290;12.417805;0;242.072567
2683.00;42141326#15_1;77.72;11.52;2591.00;1.00;351440624#7_0;5.10;0.00;tripinfo_518 emissions_518 fcd_518;92.00;518;0;512.42;1.06;0.00;39.31;DEFAULT_VEHTYPE;;2;11.00;188845.810949;4586.776470;25.300479;79.757585;3.555211;0;81.177724
